center_lat,center_lon,borough,hotspot_type,score
40.837,-73.871,Nan,Hot Spot,2
40.837,-73.874,Nan,Hot Spot,2
40.837,-73.875,Bronx,Normal,1
40.837,-73.886,Bronx,Normal,1
40.837,-73.887,Bronx,Normal,1
40.837,-73.888,Bronx,Normal,1
40.837,-73.902,Bronx,Normal,1
40.837,-73.907,Bronx,Normal,1
40.837,-73.919,Bronx,Normal,1
40.837,-73.92,Nan,Normal,1
40.837,-73.922,Bronx,Normal,1
40.837,-73.927,Bronx,Normal,1
40.837,-73.927,Nan,Hot Spot,2
40.837,-73.939,Manhattan,Normal,1
40.837,-73.939,Nan,Normal,1
40.837,-73.941,Manhattan,Normal,1
40.837,-73.943,Manhattan,Hot Spot,4
40.837,-73.946,Manhattan,Normal,1
40.837,-73.949,Nan,Normal,1
40.838,-73.845,Bronx,Normal,1
40.838,-73.86,Bronx,Normal,1
40.838,-73.864,Bronx,Normal,1
40.838,-73.865,Bronx,Normal,1
40.838,-73.866,Bronx,Normal,1
40.838,-73.872,Bronx,Normal,1
40.838,-73.873,Nan,Hot Spot,6
40.838,-73.877,Bronx,Normal,1
40.838,-73.881,Nan,Hot Spot,4
40.838,-73.885,Bronx,Normal,1
40.838,-73.889,Bronx,Normal,1
40.838,-73.897,Bronx,Normal,1
40.838,-73.9,Bronx,Normal,1
40.838,-73.901,Bronx,Normal,1
40.838,-73.902,Bronx,Normal,1
40.838,-73.905,Bronx,Normal,1
40.838,-73.911,Bronx,Normal,1
40.838,-73.914,Bronx,Normal,1
40.838,-73.924,Bronx,Normal,1
40.838,-73.924,Nan,Normal,1
40.838,-73.928,Bronx,Normal,1
40.838,-73.928,Nan,Hot Spot,2
40.838,-73.93,Nan,Hot Spot,2
40.838,-73.941,Manhattan,Normal,1
40.838,-73.942,Manhattan,Normal,1
40.838,-73.942,Nan,Normal,1
40.838,-73.947,Manhattan,Normal,1
40.839,-73.836,Bronx,Normal,1
40.839,-73.844,Bronx,Normal,1
40.839,-73.845,Bronx,Normal,1
40.839,-73.85,Nan,Normal,1
40.839,-73.861,Bronx,Hot Spot,2
40.839,-73.865,Bronx,Normal,1
40.839,-73.873,Nan,Normal,1
40.839,-73.878,Bronx,Normal,1
40.839,-73.883,Bronx,Normal,1
40.839,-73.883,Nan,Normal,1
40.839,-73.884,Nan,Normal,1
40.839,-73.903,Bronx,Normal,1
40.839,-73.904,Bronx,Hot Spot,2
40.839,-73.912,Bronx,Normal,1
40.839,-73.914,Nan,Normal,1
40.839,-73.915,Bronx,Normal,1
40.839,-73.916,Nan,Normal,1
40.839,-73.918,Bronx,Normal,1
40.839,-73.919,Bronx,Normal,1
40.839,-73.922,Nan,Normal,1
40.839,-73.923,Nan,Normal,1
40.839,-73.926,Nan,Normal,1
40.839,-73.936,Manhattan,Hot Spot,2
40.839,-73.937,Manhattan,Normal,1
40.839,-73.94,Manhattan,Normal,1
40.839,-73.941,Manhattan,Normal,1
40.839,-73.944,Manhattan,Normal,1
40.839,-73.946,Manhattan,Normal,1
40.839,-73.946,Nan,Normal,1
40.84,-73.816,Bronx,Normal,1
40.84,-73.844,Bronx,Normal,1
40.84,-73.846,Bronx,Normal,1
40.84,-73.851,Bronx,Normal,1
40.84,-73.858,Bronx,Normal,1
40.84,-73.863,Nan,Normal,1
40.84,-73.864,Bronx,Hot Spot,2
40.84,-73.866,Bronx,Normal,1
40.84,-73.867,Bronx,Normal,1
40.84,-73.868,Bronx,Normal,1
40.84,-73.87,Bronx,Normal,1
40.84,-73.871,Bronx,Hot Spot,3
40.84,-73.876,Bronx,Normal,1
40.84,-73.877,Bronx,Normal,1
40.84,-73.878,Nan,Normal,1
40.84,-73.88,Nan,Hot Spot,4
40.84,-73.886,Nan,Normal,1
40.84,-73.888,Bronx,Normal,1
40.84,-73.89,Bronx,Normal,1
40.84,-73.899,Bronx,Normal,1
40.84,-73.901,Bronx,Normal,1
40.84,-73.905,Bronx,Hot Spot,2
40.84,-73.916,Nan,Normal,1
40.84,-73.918,Nan,Hot Spot,3
40.84,-73.921,Nan,Hot Spot,2
40.84,-73.924,Bronx,Normal,1
40.84,-73.926,Nan,Normal,1
40.84,-73.929,Nan,Hot Spot,4
40.84,-73.933,Nan,Normal,1
40.84,-73.937,Manhattan,Normal,1
40.84,-73.938,Manhattan,Normal,1
40.84,-73.941,Manhattan,Normal,1
40.84,-73.943,Manhattan,Normal,1
40.84,-73.946,Nan,Hot Spot,2
40.841,-73.831,Bronx,Normal,1
40.841,-73.832,Bronx,Normal,1
40.841,-73.845,Bronx,Hot Spot,2
40.841,-73.853,Bronx,Normal,1
40.841,-73.854,Bronx,Normal,1
40.841,-73.854,Nan,Normal,1
40.841,-73.864,Bronx,Hot Spot,3
40.841,-73.866,Bronx,Hot Spot,2
40.841,-73.87,Bronx,Normal,1
40.841,-73.872,Nan,Normal,1
40.841,-73.88,Bronx,Hot Spot,2
40.841,-73.886,Bronx,Hot Spot,2
40.841,-73.887,Nan,Hot Spot,2
40.841,-73.902,Bronx,Hot Spot,2
40.841,-73.912,Bronx,Normal,1
40.841,-73.912,Nan,Hot Spot,2
40.841,-73.913,Bronx,Normal,1
40.841,-73.913,Nan,Normal,1
40.841,-73.915,Bronx,Normal,1
40.841,-73.919,Bronx,Hot Spot,2
40.841,-73.928,Bronx,Normal,1
40.841,-73.928,Nan,Normal,1
40.841,-73.936,Manhattan,Hot Spot,2
40.841,-73.937,Manhattan,Normal,1
40.841,-73.938,Manhattan,Normal,1
40.841,-73.938,Nan,Normal,1
40.841,-73.939,Manhattan,Normal,1
40.841,-73.943,Manhattan,Hot Spot,4
40.841,-73.945,Manhattan,Hot Spot,2
40.841,-73.946,Nan,Normal,1
40.842,-73.838,Nan,Normal,1
40.842,-73.844,Nan,Normal,1
40.842,-73.853,Nan,Normal,1
40.842,-73.854,Bronx,Normal,1
40.842,-73.856,Bronx,Normal,1
40.842,-73.858,Bronx,Hot Spot,2
40.842,-73.859,Bronx,Normal,1
40.842,-73.86,Bronx,Normal,1
40.842,-73.868,Bronx,Normal,1
40.842,-73.872,Nan,Normal,1
40.842,-73.882,Bronx,Normal,1
40.842,-73.884,Bronx,Normal,1
40.842,-73.886,Bronx,Hot Spot,2
40.842,-73.888,Bronx,Normal,1
40.842,-73.889,Nan,Normal,1
40.842,-73.892,Bronx,Normal,1
40.842,-73.897,Bronx,Normal,1
40.842,-73.898,Bronx,Normal,1
40.842,-73.899,Bronx,Normal,1
40.842,-73.904,Nan,Hot Spot,2
40.842,-73.914,Bronx,Normal,1
40.842,-73.916,Bronx,Normal,1
40.842,-73.918,Nan,Normal,1
40.842,-73.928,Nan,Normal,1
40.842,-73.931,Nan,Hot Spot,2
40.842,-73.935,Manhattan,Normal,1
40.842,-73.944,Manhattan,Normal,1
40.843,-73.825,Bronx,Hot Spot,2
40.843,-73.828,Bronx,Hot Spot,2
40.843,-73.836,Bronx,Normal,1
40.843,-73.839,Bronx,Hot Spot,2
40.843,-73.843,Bronx,Normal,1
40.843,-73.845,Bronx,Normal,1
40.843,-73.846,Bronx,Normal,1
40.843,-73.848,Bronx,Normal,1
40.843,-73.851,Bronx,Hot Spot,2
40.843,-73.854,Bronx,Normal,1
40.843,-73.866,Bronx,Normal,1
40.843,-73.878,Bronx,Normal,1
40.843,-73.881,Bronx,Normal,1
40.843,-73.886,Bronx,Normal,1
40.843,-73.887,Bronx,Normal,1
40.843,-73.89,Bronx,Normal,1
40.843,-73.891,Bronx,Normal,1
40.843,-73.892,Nan,Normal,1
40.843,-73.898,Bronx,Normal,1
40.843,-73.899,Bronx,Hot Spot,2
40.843,-73.904,Bronx,Hot Spot,2
40.843,-73.905,Nan,Normal,1
40.843,-73.91,Bronx,Hot Spot,2
40.843,-73.91,Nan,Normal,1
40.843,-73.912,Bronx,Normal,1
40.843,-73.914,Bronx,Normal,1
40.843,-73.915,Nan,Normal,1
40.843,-73.917,Bronx,Normal,1
40.843,-73.922,Bronx,Normal,1
40.843,-73.925,Bronx,Normal,1
40.843,-73.939,Manhattan,Normal,1
40.844,-73.833,Nan,Normal,1
40.844,-73.836,Bronx,Normal,1
40.844,-73.864,Bronx,Normal,1
40.844,-73.872,Nan,Normal,1
40.844,-73.886,Bronx,Normal,1
40.844,-73.888,Bronx,Normal,1
40.844,-73.889,Bronx,Hot Spot,3
40.844,-73.892,Bronx,Normal,1
40.844,-73.894,Bronx,Normal,1
40.844,-73.894,Nan,Hot Spot,3
40.844,-73.898,Nan,Hot Spot,9
40.844,-73.899,Nan,Normal,1
40.844,-73.904,Bronx,Normal,1
40.844,-73.906,Bronx,Normal,1
40.844,-73.913,Bronx,Normal,1
40.844,-73.915,Bronx,Hot Spot,7
40.844,-73.915,Nan,Normal,1
40.844,-73.917,Bronx,Normal,1
40.844,-73.923,Bronx,Hot Spot,2
40.844,-73.923,Nan,Normal,1
40.844,-73.924,Bronx,Normal,1
40.844,-73.925,Nan,Normal,1
40.844,-73.927,Nan,Hot Spot,4
40.844,-73.928,Nan,Normal,1
40.844,-73.931,Nan,Normal,1
40.844,-73.934,Manhattan,Hot Spot,2
40.844,-73.939,Manhattan,Normal,1
40.844,-73.943,Manhattan,Normal,1
40.844,-73.945,Nan,Normal,1
40.845,-73.826,Bronx,Normal,1
40.845,-73.837,Nan,Normal,1
40.845,-73.881,Bronx,Normal,1
40.845,-73.882,Bronx,Normal,1
40.845,-73.883,Bronx,Normal,1
40.845,-73.888,Bronx,Normal,1
40.845,-73.889,Bronx,Normal,1
40.845,-73.891,Bronx,Hot Spot,2
40.845,-73.901,Nan,Normal,1
40.845,-73.902,Bronx,Hot Spot,2
40.845,-73.902,Nan,Normal,1
40.845,-73.903,Nan,Hot Spot,7
40.845,-73.904,Nan,Normal,1
40.845,-73.905,Nan,Hot Spot,3
40.845,-73.907,Nan,Hot Spot,2
40.845,-73.908,Nan,Normal,1
40.845,-73.909,Nan,Hot Spot,5
40.845,-73.91,Bronx,Hot Spot,2
40.845,-73.911,Nan,Hot Spot,8
40.845,-73.912,Bronx,Normal,1
40.845,-73.913,Nan,Hot Spot,2
40.845,-73.914,Bronx,Hot Spot,6
40.845,-73.914,Nan,Normal,1
40.845,-73.915,Nan,Hot Spot,4
40.845,-73.917,Nan,Hot Spot,6
40.845,-73.918,Nan,Normal,1
40.845,-73.919,Nan,Hot Spot,3
40.845,-73.921,Nan,Hot Spot,3
40.845,-73.923,Bronx,Normal,1
40.845,-73.923,Nan,Normal,1
40.845,-73.924,Nan,Normal,1
40.845,-73.926,Nan,Hot Spot,7
40.845,-73.928,Nan,Hot Spot,4
40.845,-73.935,Manhattan,Normal,1
40.845,-73.937,Manhattan,Normal,1
40.845,-73.94,Manhattan,Normal,1
40.845,-73.941,Manhattan,Normal,1
40.845,-73.941,Nan,Normal,1
40.845,-73.942,Manhattan,Normal,1
40.845,-73.945,Nan,Normal,1
40.846,-73.83,Bronx,Hot Spot,2
40.846,-73.834,Bronx,Normal,1
40.846,-73.843,Bronx,Hot Spot,2
40.846,-73.845,Bronx,Hot Spot,2
40.846,-73.86,Bronx,Normal,1
40.846,-73.862,Bronx,Normal,1
40.846,-73.863,Bronx,Normal,1
40.846,-73.866,Bronx,Normal,1
40.846,-73.867,Bronx,Normal,1
40.846,-73.868,Bronx,Normal,1
40.846,-73.871,Nan,Hot Spot,2
40.846,-73.881,Bronx,Normal,1
40.846,-73.884,Bronx,Hot Spot,3
40.846,-73.886,Bronx,Normal,1
40.846,-73.891,Bronx,Normal,1
40.846,-73.892,Bronx,Normal,1
40.846,-73.893,Bronx,Normal,1
40.846,-73.897,Bronx,Normal,1
40.846,-73.898,Bronx,Normal,1
40.846,-73.902,Bronx,Hot Spot,2
40.846,-73.902,Nan,Normal,1
40.846,-73.912,Bronx,Normal,1
40.846,-73.918,Bronx,Normal,1
40.846,-73.924,Bronx,Normal,1
40.846,-73.928,Nan,Normal,1
40.846,-73.929,Nan,Normal,1
40.846,-73.93,Nan,Hot Spot,2
40.846,-73.932,Manhattan,Hot Spot,2
40.846,-73.932,Nan,Hot Spot,2
40.846,-73.934,Manhattan,Normal,1
40.846,-73.938,Manhattan,Hot Spot,2
40.847,-73.829,Bronx,Normal,1
40.847,-73.831,Bronx,Normal,1
40.847,-73.849,Bronx,Normal,1
40.847,-73.859,Bronx,Normal,1
40.847,-73.861,Bronx,Normal,1
40.847,-73.868,Bronx,Normal,1
40.847,-73.871,Nan,Normal,1
40.847,-73.881,Bronx,Normal,1
40.847,-73.882,Bronx,Normal,1
40.847,-73.884,Bronx,Normal,1
40.847,-73.891,Bronx,Normal,1
40.847,-73.891,Nan,Normal,1
40.847,-73.892,Bronx,Normal,1
40.847,-73.894,Bronx,Normal,1
40.847,-73.896,Bronx,Hot Spot,5
40.847,-73.897,Bronx,Normal,1
40.847,-73.898,Bronx,Hot Spot,2
40.847,-73.9,Bronx,Normal,1
40.847,-73.9,Nan,Normal,1
40.847,-73.901,Bronx,Normal,1
40.847,-73.905,Bronx,Normal,1
40.847,-73.906,Bronx,Normal,1
40.847,-73.907,Nan,Normal,1
40.847,-73.911,Bronx,Normal,1
40.847,-73.913,Bronx,Hot Spot,2
40.847,-73.921,Nan,Hot Spot,2
40.847,-73.931,Nan,Normal,1
40.847,-73.932,Nan,Normal,1
40.847,-73.933,Manhattan,Normal,1
40.847,-73.934,Nan,Hot Spot,2
40.847,-73.935,Manhattan,Hot Spot,2
40.847,-73.937,Manhattan,Normal,1
40.847,-73.938,Manhattan,Hot Spot,2
40.847,-73.944,Nan,Normal,1
40.848,-73.829,Bronx,Normal,1
40.848,-73.831,Bronx,Normal,1
40.848,-73.856,Bronx,Normal,1
40.848,-73.858,Bronx,Normal,1
40.848,-73.863,Bronx,Normal,1
40.848,-73.871,Nan,Hot Spot,4
40.848,-73.883,Bronx,Normal,1
40.848,-73.888,Nan,Normal,1
40.848,-73.893,Bronx,Normal,1
40.848,-73.894,Bronx,Normal,1
40.848,-73.895,Bronx,Normal,1
40.848,-73.897,Bronx,Normal,1
40.848,-73.901,Bronx,Hot Spot,2
40.848,-73.901,Nan,Hot Spot,2
40.848,-73.904,Nan,Normal,1
40.848,-73.906,Nan,Hot Spot,2
40.848,-73.908,Nan,Normal,1
40.848,-73.909,Bronx,Normal,1
40.848,-73.91,Bronx,Hot Spot,2
40.848,-73.918,Bronx,Normal,1
40.848,-73.923,Nan,Normal,1
40.848,-73.925,Nan,Hot Spot,5
40.848,-73.93,Manhattan,Normal,1
40.848,-73.931,Manhattan,Hot Spot,3
40.848,-73.931,Nan,Hot Spot,2
40.848,-73.938,Manhattan,Hot Spot,3
40.848,-73.942,Manhattan,Normal,1
40.848,-73.945,Nan,Normal,1
40.849,-73.787,Bronx,Normal,1
40.849,-73.83,Bronx,Normal,1
40.849,-73.85,Bronx,Normal,1
40.849,-73.855,Bronx,Normal,1
40.849,-73.856,Bronx,Normal,1
40.849,-73.862,Bronx,Normal,1
40.849,-73.863,Bronx,Hot Spot,2
40.849,-73.867,Bronx,Normal,1
40.849,-73.871,Nan,Normal,1
40.849,-73.883,Bronx,Normal,1
40.849,-73.885,Bronx,Normal,1
40.849,-73.888,Bronx,Normal,1
40.849,-73.89,Bronx,Normal,1
40.849,-73.892,Bronx,Normal,1
40.849,-73.899,Bronx,Normal,1
40.849,-73.9,Bronx,Normal,1
40.849,-73.901,Bronx,Hot Spot,3
40.849,-73.903,Bronx,Hot Spot,3
40.849,-73.903,Nan,Hot Spot,3
40.849,-73.906,Bronx,Normal,1
40.849,-73.909,Nan,Hot Spot,2
40.849,-73.914,Bronx,Normal,1
40.849,-73.916,Nan,Normal,1
40.849,-73.918,Bronx,Normal,1
40.849,-73.924,Nan,Hot Spot,3
40.849,-73.928,Nan,Normal,1
40.849,-73.93,Manhattan,Normal,1
40.849,-73.932,Manhattan,Hot Spot,2
40.849,-73.932,Nan,Normal,1
40.849,-73.934,Manhattan,Normal,1
40.849,-73.934,Nan,Normal,1
40.849,-73.935,Nan,Normal,1
40.849,-73.936,Nan,Normal,1
40.849,-73.939,Manhattan,Normal,1
40.849,-73.939,Nan,Hot Spot,2
40.849,-73.945,Nan,Hot Spot,2
40.85,-73.787,Bronx,Normal,1
40.85,-73.83,Bronx,Hot Spot,2
40.85,-73.835,Bronx,Normal,1
40.85,-73.845,Bronx,Normal,1
40.85,-73.849,Bronx,Normal,1
40.85,-73.851,Bronx,Normal,1
40.85,-73.853,Bronx,Normal,1
40.85,-73.859,Bronx,Normal,1
40.85,-73.866,Bronx,Normal,1
40.85,-73.883,Bronx,Normal,1
40.85,-73.884,Nan,Normal,1
40.85,-73.886,Bronx,Normal,1
40.85,-73.89,Bronx,Normal,1
40.85,-73.897,Bronx,Normal,1
40.85,-73.898,Bronx,Normal,1
40.85,-73.899,Nan,Normal,1
40.85,-73.911,Nan,Normal,1
40.85,-73.914,Nan,Normal,1
40.85,-73.915,Bronx,Hot Spot,2
40.85,-73.915,Nan,Normal,1
40.85,-73.916,Nan,Normal,1
40.85,-73.919,Bronx,Hot Spot,2
40.85,-73.935,Nan,Hot Spot,2
40.85,-73.936,Manhattan,Hot Spot,2
40.85,-73.936,Nan,Normal,1
40.85,-73.94,Manhattan,Normal,1
40.85,-73.943,Nan,Normal,1
40.851,-73.788,Bronx,Normal,1
40.851,-73.827,Bronx,Normal,1
40.851,-73.831,Bronx,Normal,1
40.851,-73.849,Bronx,Normal,1
40.851,-73.852,Bronx,Normal,1
40.851,-73.868,Nan,Normal,1
40.851,-73.888,Bronx,Normal,1
40.851,-73.89,Bronx,Normal,1
40.851,-73.896,Bronx,Normal,1
40.851,-73.901,Nan,Hot Spot,3
40.851,-73.906,Bronx,Normal,1
40.851,-73.908,Bronx,Normal,1
40.851,-73.912,Nan,Normal,1
40.851,-73.922,Bronx,Hot Spot,2
40.851,-73.931,Nan,Normal,1
40.851,-73.935,Manhattan,Normal,1
40.851,-73.94,Nan,Normal,1
40.851,-73.941,Nan,Normal,1
40.851,-73.943,Nan,Normal,1
40.852,-73.827,Nan,Hot Spot,3
40.852,-73.853,Bronx,Normal,1
40.852,-73.864,Bronx,Normal,1
40.852,-73.866,Bronx,Normal,1
40.852,-73.868,Bronx,Hot Spot,3
40.852,-73.869,Bronx,Normal,1
40.852,-73.871,Nan,Hot Spot,2
40.852,-73.882,Bronx,Normal,1
40.852,-73.884,Bronx,Hot Spot,2
40.852,-73.897,Bronx,Hot Spot,2
40.852,-73.898,Nan,Hot Spot,4
40.852,-73.903,Bronx,Normal,1
40.852,-73.904,Bronx,Normal,1
40.852,-73.904,Nan,Normal,1
40.852,-73.909,Nan,Hot Spot,2
40.852,-73.911,Nan,Hot Spot,5
40.852,-73.917,Bronx,Normal,1
40.852,-73.918,Nan,Normal,1
40.852,-73.921,Nan,Hot Spot,2
40.852,-73.925,Nan,Normal,1
40.852,-73.928,Manhattan,Normal,1
40.852,-73.935,Manhattan,Normal,1
40.852,-73.935,Nan,Normal,1
40.852,-73.942,Nan,Normal,1
40.852,-73.952,Nan,Hot Spot,2
40.853,-73.826,Nan,Hot Spot,2
40.853,-73.843,Bronx,Normal,1
40.853,-73.853,Bronx,Normal,1
40.853,-73.856,Bronx,Normal,1
40.853,-73.882,Bronx,Hot Spot,2
40.853,-73.884,Bronx,Normal,1
40.853,-73.888,Bronx,Hot Spot,2
40.853,-73.889,Bronx,Normal,1
40.853,-73.889,Nan,Normal,1
40.853,-73.89,Bronx,Normal,1
40.853,-73.898,Bronx,Hot Spot,2
40.853,-73.905,Nan,Hot Spot,2
40.853,-73.906,Bronx,Normal,1
40.853,-73.906,Nan,Hot Spot,2
40.853,-73.919,Nan,Hot Spot,3
40.853,-73.92,Nan,Normal,1
40.853,-73.927,Manhattan,Normal,1
40.853,-73.931,Nan,Normal,1
40.853,-73.934,Nan,Normal,1
40.854,-73.79,Bronx,Normal,1
40.854,-73.834,Bronx,Normal,1
40.854,-73.844,Bronx,Normal,1
40.854,-73.855,Bronx,Normal,1
40.854,-73.856,Bronx,Hot Spot,2
40.854,-73.864,Bronx,Normal,1
40.854,-73.866,Bronx,Normal,1
40.854,-73.867,Bronx,Normal,1
40.854,-73.869,Bronx,Normal,1
40.854,-73.872,Nan,Normal,1
40.854,-73.884,Bronx,Hot Spot,3
40.854,-73.887,Bronx,Normal,1
40.854,-73.888,Bronx,Normal,1
40.854,-73.891,Bronx,Hot Spot,2
40.854,-73.892,Bronx,Normal,1
40.854,-73.899,Bronx,Normal,1
40.854,-73.9,Bronx,Hot Spot,2
40.854,-73.901,Bronx,Normal,1
40.854,-73.907,Bronx,Hot Spot,3
40.854,-73.907,Nan,Normal,1
40.854,-73.909,Nan,Normal,1
40.854,-73.91,Nan,Normal,1
40.854,-73.915,Nan,Normal,1
40.854,-73.919,Nan,Hot Spot,5
40.854,-73.924,Nan,Normal,1
40.854,-73.927,Nan,Normal,1
40.854,-73.928,Nan,Normal,1
40.854,-73.932,Manhattan,Normal,1
40.855,-73.826,Nan,Hot Spot,4
40.855,-73.855,Bronx,Hot Spot,2
40.855,-73.856,Bronx,Normal,1
40.855,-73.857,Bronx,Normal,1
40.855,-73.858,Bronx,Normal,1
40.855,-73.869,Bronx,Hot Spot,2
40.855,-73.872,Nan,Normal,1
40.855,-73.884,Bronx,Normal,1
40.855,-73.889,Bronx,Normal,1
40.855,-73.893,Nan,Normal,1
40.855,-73.896,Bronx,Normal,1
40.855,-73.901,Bronx,Normal,1
40.855,-73.902,Nan,Normal,1
40.855,-73.908,Bronx,Hot Spot,2
40.855,-73.911,Nan,Hot Spot,3
40.855,-73.918,Nan,Hot Spot,4
40.855,-73.933,Nan,Hot Spot,2
40.855,-73.936,Manhattan,Normal,1
40.856,-73.791,Bronx,Hot Spot,2
40.856,-73.827,Nan,Hot Spot,2
40.856,-73.838,Bronx,Normal,1
40.856,-73.844,Bronx,Hot Spot,2
40.856,-73.851,Bronx,Normal,1
40.856,-73.868,Bronx,Normal,1
40.856,-73.87,Nan,Hot Spot,2
40.856,-73.872,Nan,Normal,1
40.856,-73.883,Bronx,Normal,1
40.856,-73.884,Bronx,Hot Spot,3
40.856,-73.885,Bronx,Hot Spot,2
40.856,-73.887,Bronx,Hot Spot,2
40.856,-73.888,Bronx,Hot Spot,2
40.856,-73.891,Bronx,Normal,1
40.856,-73.892,Bronx,Hot Spot,3
40.856,-73.894,Bronx,Normal,1
40.856,-73.895,Bronx,Hot Spot,2
40.856,-73.896,Bronx,Normal,1
40.856,-73.896,Nan,Normal,1
40.856,-73.9,Nan,Normal,1
40.856,-73.901,Nan,Normal,1
40.856,-73.906,Bronx,Hot Spot,3
40.856,-73.909,Nan,Normal,1
40.856,-73.91,Bronx,Normal,1
40.856,-73.912,Bronx,Normal,1
40.856,-73.917,Bronx,Hot Spot,2
40.856,-73.927,Nan,Normal,1
40.856,-73.929,Nan,Hot Spot,2
40.856,-73.938,Nan,Normal,1
40.857,-73.826,Bronx,Normal,1
40.857,-73.832,Nan,Hot Spot,2
40.857,-73.843,Bronx,Normal,1
40.857,-73.847,Bronx,Hot Spot,2
40.857,-73.851,Bronx,Normal,1
40.857,-73.881,Bronx,Hot Spot,2
40.857,-73.884,Bronx,Normal,1
40.857,-73.891,Bronx,Hot Spot,2
40.857,-73.895,Bronx,Hot Spot,2
40.857,-73.895,Nan,Normal,1
40.857,-73.897,Bronx,Normal,1
40.857,-73.899,Bronx,Normal,1
40.857,-73.899,Nan,Normal,1
40.857,-73.9,Bronx,Hot Spot,4
40.857,-73.9,Nan,Normal,1
40.857,-73.905,Bronx,Normal,1
40.857,-73.906,Nan,Normal,1
40.857,-73.908,Nan,Normal,1
40.857,-73.909,Bronx,Normal,1
40.857,-73.917,Nan,Hot Spot,2
40.857,-73.918,Nan,Normal,1
40.857,-73.928,Nan,Hot Spot,2
40.857,-73.93,Nan,Normal,1
40.857,-73.935,Nan,Normal,1
40.857,-73.936,Nan,Normal,1
40.858,-73.831,Nan,Normal,1
40.858,-73.856,Bronx,Normal,1
40.858,-73.883,Bronx,Normal,1
40.858,-73.885,Bronx,Hot Spot,2
40.858,-73.893,Bronx,Normal,1
40.858,-73.896,Bronx,Hot Spot,4
40.858,-73.896,Nan,Normal,1
40.858,-73.899,Bronx,Normal,1
40.858,-73.901,Bronx,Normal,1
40.858,-73.902,Bronx,Hot Spot,2
40.858,-73.903,Bronx,Hot Spot,2
40.858,-73.905,Bronx,Normal,1
40.858,-73.917,Nan,Normal,1
40.858,-73.931,Nan,Normal,1
40.858,-73.938,Nan,Normal,1
40.859,-73.852,Bronx,Normal,1
40.859,-73.87,Bronx,Normal,1
40.859,-73.885,Bronx,Normal,1
40.859,-73.886,Bronx,Normal,1
40.859,-73.887,Bronx,Normal,1
40.859,-73.89,Bronx,Normal,1
40.859,-73.891,Bronx,Normal,1
40.859,-73.894,Nan,Normal,1
40.859,-73.897,Bronx,Normal,1
40.859,-73.897,Nan,Normal,1
40.859,-73.899,Bronx,Hot Spot,2
40.859,-73.899,Nan,Normal,1
40.859,-73.901,Nan,Normal,1
40.859,-73.904,Bronx,Hot Spot,3
40.859,-73.907,Nan,Normal,1
40.859,-73.909,Bronx,Normal,1
40.859,-73.916,Nan,Hot Spot,6
40.859,-73.923,Manhattan,Normal,1
40.859,-73.923,Nan,Normal,1
40.859,-73.931,Manhattan,Normal,1
40.86,-73.843,Bronx,Normal,1
40.86,-73.865,Bronx,Normal,1
40.86,-73.867,Bronx,Normal,1
40.86,-73.867,Nan,Normal,1
40.86,-73.889,Bronx,Hot Spot,3
40.86,-73.892,Nan,Normal,1
40.86,-73.893,Bronx,Normal,1
40.86,-73.894,Bronx,Normal,1
40.86,-73.898,Bronx,Normal,1
40.86,-73.9,Bronx,Normal,1
40.86,-73.904,Bronx,Normal,1
40.86,-73.905,Bronx,Normal,1
40.86,-73.909,Nan,Normal,1
40.861,-73.822,Bronx,Normal,1
40.861,-73.823,Bronx,Normal,1
40.861,-73.858,Bronx,Hot Spot,2
40.861,-73.864,Bronx,Hot Spot,2
40.861,-73.889,Bronx,Normal,1
40.861,-73.898,Bronx,Normal,1
40.861,-73.911,Bronx,Hot Spot,3
40.861,-73.912,Bronx,Normal,1
40.861,-73.921,Manhattan,Normal,1
40.861,-73.922,Manhattan,Normal,1
40.861,-73.925,Manhattan,Normal,1
40.862,-73.824,Bronx,Normal,1
40.862,-73.827,Nan,Normal,1
40.862,-73.831,Bronx,Normal,1
40.862,-73.846,Bronx,Normal,1
40.862,-73.872,Nan,Normal,1
40.862,-73.891,Bronx,Hot Spot,3
40.862,-73.892,Bronx,Normal,1
40.862,-73.893,Bronx,Normal,1
40.862,-73.894,Bronx,Normal,1
40.862,-73.894,Nan,Normal,1
40.862,-73.895,Nan,Normal,1
40.862,-73.896,Bronx,Normal,1
40.862,-73.897,Bronx,Normal,1
40.862,-73.897,Nan,Normal,1
40.862,-73.899,Bronx,Normal,1
40.862,-73.9,Bronx,Normal,1
40.862,-73.9,Nan,Hot Spot,3
40.862,-73.907,Bronx,Normal,1
40.862,-73.91,Nan,Normal,1
40.862,-73.911,Bronx,Normal,1
40.862,-73.912,Bronx,Hot Spot,4
40.862,-73.912,Nan,Normal,1
40.862,-73.913,Bronx,Hot Spot,8
40.862,-73.913,Nan,Hot Spot,5
40.862,-73.918,Manhattan,Normal,1
40.862,-73.918,Nan,Hot Spot,2
40.862,-73.922,Manhattan,Hot Spot,2
40.862,-73.922,Nan,Hot Spot,2
40.862,-73.925,Manhattan,Normal,1
40.862,-73.925,Nan,Hot Spot,2
40.862,-73.929,Nan,Normal,1
40.862,-73.93,Nan,Normal,1
40.863,-73.835,Bronx,Normal,1
40.863,-73.839,Nan,Normal,1
40.863,-73.866,Bronx,Normal,1
40.863,-73.889,Bronx,Normal,1
